MAG	day_1	day_8	day_15	day_22	day_28	day_29	day_38	day_45	day_50	day_64	day_71	day_78	day_86	day_92	day_99	day_106	day_115	day_121	day_127	day_134	day_141	day_147	day_158	day_163	day_172	day_189	day_199	day_206	day_213	day_220	day_227	day_234	day_240	day_248	day_255	day_267	day_275	day_284	day_289	day_295	day_302	day_311	day_318	day_325	day_330	day_338	day_346	day_353	day_358	day_372	day_380	day_386	day_395	day_406	day_415	day_423	day_436	day_445	day_449	day_464	day_480	day_484	day_493	day_500	day_507	day_512	day_522	day_528	day_536	day_541	day_547	day_560	day_570	day_575	day_584
coasm_bin.532	0.001772	0.001405	0.000411	0.001626	0.000000	0.000745	0.001259	0.000000	0.000699	0.001184	0.022477	0.002500	0.005293	0.005030	0.005092	0.003079	0.004596	0.004309	0.004642	0.007213	0.004877	0.007335	0.006508	0.005660	0.005968	0.004404	0.004550	0.006054	0.004340	0.000000	0.000000	0.022152	0.011241	0.012301	0.029980	0.011146	0.043435	0.031083	0.130297	0.034645	0.062489	0.012620	0.027450	0.049948	0.062828	0.033435	0.025818	0.005660	0.011050	0.012472	0.031164	0.023669	0.012219	0.005097	0.011061	0.000000	0.000000	0.006436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011585	0.021919	0.153224	0.181446	0.114373	0.047161	0.024420	0.007331	0.000000	0.000000	0.000000
coasm_bin.535	0.045069	0.061839	0.064529	0.066328	0.109767	0.099207	0.094986	0.096806	0.091166	0.093507	0.028096	0.058626	0.070474	0.065015	0.060644	0.056964	0.064340	0.061266	0.066534	0.067197	0.054624	0.051348	0.053693	0.053878	0.059457	0.068062	0.060971	0.057292	0.061963	0.058850	0.047899	0.011076	0.011241	0.018451	0.005996	0.033439	0.024820	0.018650	0.016995	0.097007	0.034085	0.012620	0.000000	0.024974	0.022847	0.033435	0.030982	0.016980	0.016576	0.043652	0.105959	0.082840	0.042766	0.015291	0.022123	0.000000	0.011491	0.012872	0.030923	0.012016	0.042022	0.048356	0.022483	0.031966	0.034756	0.076718	0.170249	0.198246	0.203330	0.200436	0.297924	0.337231	0.241546	0.233961	0.248513
coasm_bin.538	0.057095	0.054500	0.047952	0.030455	0.025039	0.032407	0.037059	0.028364	0.029557	0.027519	0.056192	0.048401	0.040669	0.043219	0.042590	0.042338	0.051352	0.049088	0.045044	0.054289	0.059501	0.055261	0.043321	0.053652	0.059236	0.047844	0.052053	0.055563	0.057141	0.085006	0.006843	0.022152	0.044964	0.067655	0.035976	0.033439	0.037230	0.049733	0.016995	0.020787	0.017043	0.025240	0.027450	0.039958	0.028558	0.027863	0.015491	0.000000	0.016576	0.012472	0.006233	0.023669	0.018328	0.020388	0.022123	0.031066	0.034473	0.025745	0.018554	0.006008	0.024012	0.024178	0.011242	0.010655	0.023171	0.010960	0.012769	0.010080	0.012708	0.008843	0.000000	0.029324	0.020470	0.028732	0.026357
coasm_bin.539	0.870863	0.870433	0.708313	0.905405	1.407204	1.465382	1.712711	1.694107	1.665154	1.758427	0.870982	0.773047	0.676329	0.721125	0.819393	0.737711	0.681565	0.691724	0.743913	0.693994	0.671586	0.694913	0.647576	0.663746	0.635017	0.695637	0.683426	0.620054	0.649529	0.150396	0.335295	0.166141	0.067446	0.123009	0.119918	0.050159	0.043435	0.062166	0.079311	0.117794	0.176106	0.182988	0.142740	0.074921	0.028558	0.055726	0.139420	0.016980	0.027626	0.068596	0.056096	0.029586	0.012219	0.010194	0.000000	0.018639	0.045964	0.045054	0.043293	0.024033	0.018009	0.030222	0.039346	0.021311	0.023171	0.025573	0.029794	0.030241	0.025416	0.038319	0.043956	0.010997	0.028658	0.000000	0.003765
coasm_bin.54	0.004051	0.005153	0.002603	0.004010	0.004196	0.005463	0.005127	0.003951	0.004593	0.002663	0.005619	0.014088	0.011699	0.014344	0.012268	0.016165	0.011789	0.014427	0.015473	0.010630	0.011217	0.011492	0.012610	0.016979	0.015914	0.014213	0.011830	0.015566	0.017842	0.052312	0.047899	0.033228	0.033723	0.012301	0.017988	0.016720	0.018615	0.018650	0.050986	0.013858	0.005681	0.006310	0.010980	0.004995	0.017135	0.011145	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
coasm_bin.540	0.003798	0.007183	0.005343	0.004010	0.002978	0.002483	0.005487	0.001835	0.002297	0.003255	0.000000	0.019997	0.021727	0.022168	0.019906	0.022580	0.021780	0.024919	0.025445	0.021640	0.026824	0.019806	0.025016	0.024449	0.027629	0.026825	0.024753	0.033078	0.024834	0.065389	0.102641	0.016614	0.073067	0.030752	0.035976	0.022293	0.018615	0.018650	0.000000	0.013858	0.022723	0.037860	0.021960	0.000000	0.017135	0.016718	0.061964	0.005660	0.049727	0.024944	0.043630	0.041420	0.061095	0.071359	0.066368	0.049705	0.045964	0.038617	0.074216	0.072098	0.042022	0.066489	0.112416	0.063932	0.040549	0.087678	0.034050	0.026881	0.021180	0.026528	0.014652	0.007331	0.012282	0.020523	0.003765
coasm_bin.542	0.006963	0.008433	0.013152	0.013006	0.034784	0.026447	0.032921	0.044311	0.030955	0.031958	0.123623	0.030449	0.028691	0.031110	0.041896	0.034384	0.037965	0.031851	0.032322	0.029612	0.033652	0.031053	0.028677	0.037353	0.029397	0.038235	0.033853	0.035889	0.035201	0.019617	0.034214	0.011076	0.011241	0.000000	0.011992	0.022293	0.024820	0.031083	0.039656	0.027716	0.039766	0.006310	0.016470	0.029969	0.022847	0.005573	0.025818	0.005660	0.022101	0.006236	0.024931	0.005917	0.000000	0.000000	0.005531	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005621	0.000000	0.017378	0.003653	0.000000	0.003360	0.004236	0.002948	0.000000	0.000000	0.000000	0.000000	0.003765
coasm_bin.543	0.001013	0.000468	0.000685	0.000650	0.000406	0.000248	0.001259	0.000000	0.000399	0.000592	0.000000	0.002727	0.004735	0.002794	0.002083	0.003336	0.001599	0.004871	0.003954	0.002278	0.001219	0.002445	0.002847	0.001132	0.002210	0.001201	0.002002	0.003459	0.002652	0.006539	0.000000	0.022152	0.005621	0.006150	0.017988	0.039012	0.012410	0.018650	0.022660	0.034645	0.051128	0.050480	0.087840	0.094900	0.142792	0.156032	0.123929	0.135839	0.132604	0.187079	0.280479	0.213018	0.256598	0.443448	0.353963	0.652377	0.689457	0.740169	0.643206	0.654891	0.582303	0.495648	0.449666	0.591369	0.393906	0.515106	0.515003	0.396492	0.410895	0.433296	0.664225	1.209633	1.760419	2.298567	2.857896
coasm_bin.547	0.017091	0.011400	0.014659	0.024711	0.030724	0.023094	0.032741	0.030763	0.025862	0.032402	0.056192	0.041811	0.027855	0.027757	0.031711	0.030278	0.031571	0.030727	0.026992	0.028473	0.029507	0.025919	0.031321	0.020148	0.034038	0.026024	0.023661	0.032862	0.029173	0.013078	0.020528	0.033228	0.016862	0.024602	0.041971	0.027866	0.000000	0.000000	0.000000	0.041574	0.028404	0.018930	0.010980	0.009990	0.011423	0.039008	0.000000	0.000000	0.000000	0.006236	0.012466	0.000000	0.006109	0.010194	0.011061	0.024852	0.017236	0.006436	0.000000	0.012016	0.018009	0.006044	0.000000	0.015983	0.017378	0.018266	0.004256	0.030241	0.000000	0.002948	0.004884	0.007331	0.012282	0.004105	0.007531
coasm_bin.55	0.018483	0.020301	0.010686	0.011705	0.012587	0.018873	0.015381	0.014112	0.016276	0.011688	0.011238	0.018406	0.020334	0.014717	0.019443	0.019245	0.014187	0.015363	0.020803	0.018603	0.020484	0.021517	0.018508	0.016752	0.022545	0.017616	0.019656	0.015999	0.017118	0.052312	0.088956	0.077532	0.084308	0.166062	0.161890	0.250794	0.310251	0.472461	0.594833	0.394956	0.409021	0.517415	0.428219	0.504470	0.628284	0.774589	0.686771	0.594295	0.801149	0.885508	1.140613	1.301775	1.264663	0.978643	1.128256	1.404163	1.275496	1.049109	1.008102	1.411920	2.011046	2.792553	2.692373	2.818327	3.661009	4.672487	6.286444	5.187998	5.841488	6.758828	6.559219	6.348741	6.988455	6.608382	8.008886
coasm_bin.551	0.017977	0.015616	0.005480	0.009863	0.005414	0.008443	0.005397	0.011995	0.006191	0.010357	0.005619	0.112253	0.102229	0.100224	0.102771	0.099559	0.108499	0.116724	0.091291	0.095291	0.094373	0.094138	0.108200	0.102550	0.106757	0.109300	0.094642	0.108964	0.106085	0.549271	0.431093	0.487346	0.455261	0.375177	0.407723	0.345539	0.310251	0.223797	0.237933	0.221729	0.181787	0.126199	0.197639	0.104890	0.165639	0.139315	0.196220	0.169799	0.127079	0.106011	0.062329	0.047337	0.018328	0.015291	0.016592	0.006213	0.017236	0.012872	0.006185	0.030041	0.018009	0.006044	0.005621	0.010655	0.000000	0.021919	0.012769	0.006720	0.004236	0.000000	0.000000	0.007331	0.012282	0.000000	0.003765
coasm_bin.555	0.023041	0.025922	0.032196	0.023627	0.029912	0.021977	0.035260	0.021873	0.031254	0.035805	0.044954	0.032722	0.030919	0.032601	0.037729	0.035667	0.033569	0.037471	0.031978	0.036256	0.035116	0.035944	0.035185	0.029882	0.030944	0.035633	0.040041	0.029403	0.031343	0.039234	0.034214	0.027690	0.028103	0.055354	0.023984	0.022293	0.031025	0.037300	0.039656	0.013858	0.034085	0.018930	0.027450	0.034963	0.045693	0.027863	0.056801	0.039620	0.033151	0.043652	0.031164	0.094675	0.067204	0.147816	0.132736	0.124262	0.195346	0.122289	0.117509	0.102139	0.174091	0.187379	0.213591	0.255727	0.179575	0.241114	0.268142	0.171365	0.156733	0.162118	0.219780	0.106301	0.171948	0.205229	0.199563
coasm_bin.556	0.031649	0.026859	0.029867	0.031755	0.042905	0.024584	0.038228	0.026389	0.025862	0.023968	0.011238	0.037948	0.039833	0.045827	0.039349	0.038233	0.045558	0.044778	0.041090	0.033409	0.041700	0.032032	0.034575	0.039164	0.041332	0.037634	0.043499	0.040861	0.049185	0.045773	0.123170	0.094146	0.067446	0.024602	0.029980	0.033439	0.068255	0.024866	0.050986	0.062361	0.085213	0.119889	0.098820	0.074921	0.074252	0.078016	0.051637	0.050940	0.011050	0.024944	0.018699	0.017751	0.006109	0.020388	0.027653	0.055918	0.022982	0.019309	0.030923	0.006008	0.000000	0.018133	0.016862	0.021311	0.028964	0.043839	0.029794	0.020161	0.029652	0.076637	0.166056	0.725780	1.138131	1.165702	0.884856
coasm_bin.558	0.029877	0.036541	0.049185	0.051480	0.070516	0.067421	0.058916	0.062232	0.056018	0.073533	0.067431	0.024996	0.027298	0.025149	0.021758	0.022324	0.022779	0.025855	0.022178	0.025057	0.029507	0.026897	0.022372	0.024902	0.027408	0.019418	0.024025	0.027673	0.026039	0.000000	0.000000	0.005538	0.005621	0.006150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005525	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
coasm_bin.561	0.000127	0.000625	0.000000	0.000650	0.000271	0.000124	0.000000	0.000564	0.000000	0.000000	0.005619	0.001136	0.001950	0.003539	0.003241	0.004362	0.004596	0.003372	0.004298	0.004556	0.004877	0.004890	0.004068	0.004980	0.004200	0.004804	0.004550	0.005837	0.004581	0.071928	0.054742	0.121836	0.106790	0.092257	0.053963	0.094744	0.031025	0.037300	0.016995	0.083149	0.085213	0.044170	0.054900	0.059937	0.108522	0.055726	0.087783	0.141499	0.049727	0.087304	0.074794	0.082840	0.067204	0.091748	0.077429	0.068344	0.063200	0.045054	0.061847	0.090123	0.060031	0.048356	0.050587	0.063932	0.075306	0.018266	0.051075	0.010080	0.038124	0.014738	0.019536	0.010997	0.000000	0.024628	0.018827
coasm_bin.563	0.179009	0.212377	0.341689	0.331751	0.348654	0.233304	0.245919	0.236935	0.232259	0.248414	0.028096	0.063852	0.052647	0.061662	0.065274	0.066202	0.061343	0.071196	0.063096	0.064540	0.066817	0.062596	0.067117	0.058406	0.062109	0.070465	0.070618	0.070264	0.061481	0.000000	0.013686	0.005538	0.000000	0.006150	0.011992	0.005573	0.000000	0.006217	0.022660	0.020787	0.011362	0.006310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011491	0.006436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006720	0.000000	0.000000	0.000000	0.000000	0.000000	0.008209	0.011296
coasm_bin.572	0.002912	0.001405	0.000822	0.001842	0.000000	0.000869	0.002429	0.000564	0.000599	0.000444	0.000000	0.005681	0.002786	0.004285	0.004398	0.003079	0.003397	0.005059	0.002407	0.004556	0.004389	0.004157	0.001830	0.001358	0.005526	0.002602	0.002366	0.003243	0.003617	0.013078	0.006843	0.000000	0.005621	0.000000	0.005996	0.016720	0.006205	0.012433	0.000000	0.020787	0.022723	0.031550	0.032940	0.034963	0.062828	0.022290	0.046473	0.045280	0.027626	0.081068	0.087260	0.047337	0.036657	0.101942	0.099552	0.068344	0.068946	0.070799	0.061847	0.090123	0.048025	0.048356	0.033725	0.026638	0.017378	0.021919	0.021281	0.006720	0.021180	0.002948	0.019536	0.025659	0.020470	0.016418	0.022592
coasm_bin.578	0.000127	0.000312	0.000137	0.000217	0.000000	0.000124	0.000180	0.000141	0.000100	0.000000	0.000000	0.001818	0.000557	0.001677	0.002083	0.002053	0.001798	0.000749	0.001203	0.002468	0.002439	0.000734	0.003051	0.002264	0.001105	0.001401	0.001274	0.002162	0.001929	0.032695	0.068428	0.038766	0.016862	0.030752	0.029980	0.022293	0.055845	0.031083	0.039656	0.097007	0.107936	0.044170	0.060390	0.049948	0.051405	0.100306	0.077455	0.152819	0.154705	0.180843	0.081027	0.153846	0.171065	0.428156	0.420331	0.565393	0.442402	0.437665	0.439112	0.396539	0.360187	0.290135	0.241695	0.245072	0.208538	0.164396	0.187274	0.204966	0.144025	0.206331	0.302808	0.091639	0.085974	0.147765	0.489495
coasm_bin.579	0.116976	0.093540	0.062885	0.072614	0.044529	0.040105	0.058646	0.054330	0.046631	0.041575	0.033715	0.048401	0.038998	0.048435	0.047451	0.045674	0.056347	0.043842	0.048311	0.046127	0.048284	0.050370	0.042101	0.047087	0.049511	0.054250	0.052781	0.038051	0.051114	0.039234	0.164226	0.199369	0.230441	0.172212	0.299796	0.484869	0.415736	0.491110	0.696805	0.547395	0.954383	1.280919	1.317595	1.033914	1.170893	0.936194	1.358050	1.460267	1.221062	1.116238	0.791573	0.603550	0.281036	0.158010	0.199104	0.236098	0.270037	0.283195	0.358711	0.174237	0.120062	0.126934	0.140520	0.090570	0.075306	0.091331	0.068100	0.084003	0.021180	0.026528	0.063492	0.058649	0.065504	0.110824	0.109195
coasm_bin.60	0.021015	0.016084	0.011919	0.013547	0.009880	0.011671	0.011963	0.012842	0.012282	0.015239	0.011238	0.091575	0.085795	0.088487	0.075921	0.078262	0.076329	0.068011	0.082008	0.076309	0.075840	0.078000	0.089692	0.091458	0.091727	0.088081	0.078444	0.083885	0.073777	0.333486	0.260025	0.177217	0.196718	0.135310	0.113923	0.050159	0.074460	0.099465	0.022660	0.041574	0.119298	0.050480	0.021960	0.064932	0.034270	0.027863	0.046473	0.028300	0.022101	0.024944	0.018699	0.011834	0.018328	0.010194	0.027653	0.012426	0.017236	0.006436	0.012369	0.000000	0.012006	0.012089	0.039346	0.005328	0.005793	0.018266	0.000000	0.023521	0.004236	0.008843	0.009768	0.018328	0.020470	0.032837	0.105430
coasm_bin.61	0.162551	0.097756	0.049048	0.083344	0.053868	0.070401	0.086351	0.082130	0.074191	0.073089	0.061812	0.058626	0.061560	0.058681	0.063422	0.063379	0.064740	0.061266	0.078741	0.056757	0.060233	0.058195	0.060609	0.068593	0.054815	0.056051	0.060971	0.070480	0.059311	0.039234	0.054742	0.077532	0.078687	0.073805	0.041971	0.050159	0.043435	0.018650	0.073646	0.020787	0.073851	0.063099	0.016470	0.009990	0.017135	0.005573	0.015491	0.005660	0.005525	0.006236	0.006233	0.000000	0.012219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007306	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
coasm_bin.70	0.019369	0.023892	0.014111	0.023193	0.035596	0.031165	0.032471	0.025683	0.028658	0.028259	0.005619	0.062489	0.055711	0.057191	0.058561	0.058247	0.063141	0.047776	0.053640	0.065679	0.058526	0.056728	0.061015	0.060896	0.056583	0.059454	0.060607	0.057725	0.060758	0.085006	0.102641	0.060918	0.044964	0.012301	0.041971	0.044586	0.074460	0.043516	0.039656	0.131652	0.073851	0.069409	0.060390	0.074921	0.079963	0.061298	0.061964	0.073579	0.088403	0.068596	0.049863	0.011834	0.012219	0.005097	0.027653	0.000000	0.034473	0.012872	0.012369	0.018025	0.006003	0.006044	0.016862	0.005328	0.017378	0.007306	0.017025	0.010080	0.008472	0.002948	0.019536	0.010997	0.008188	0.000000	0.003765
coasm_bin.74	0.079883	0.094164	0.058912	0.061235	0.389664	0.234546	0.250147	0.249918	0.235254	0.230512	0.028096	0.084985	0.092480	0.086438	0.089346	0.092887	0.078727	0.067261	0.083211	0.095671	0.081936	0.078979	0.090913	0.081497	0.082223	0.080274	0.088272	0.084317	0.086556	0.013078	0.047899	0.033228	0.028103	0.012301	0.077947	0.016720	0.000000	0.006217	0.022660	0.103936	0.113617	0.056790	0.043920	0.044953	0.034270	0.022290	0.020655	0.022640	0.011050	0.031180	0.081027	0.076923	0.036657	0.010194	0.000000	0.000000	0.005745	0.000000	0.006185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003653	0.025537	0.023521	0.067777	0.038319	0.034188	0.014662	0.012282	0.000000	0.015061
coasm_bin.75	0.018990	0.035448	0.056857	0.037825	0.042634	0.063075	0.067821	0.061668	0.064206	0.075308	0.033715	0.047719	0.053482	0.040611	0.047682	0.051319	0.033968	0.040657	0.039542	0.041571	0.047065	0.045235	0.038643	0.045276	0.040669	0.044241	0.039313	0.044320	0.036889	0.019617	0.041057	0.094146	0.005621	0.012301	0.000000	0.027866	0.031025	0.018650	0.022660	0.782982	0.556723	0.132509	0.098820	0.079916	0.017135	0.016718	0.005164	0.011320	0.022101	0.012472	0.000000	0.011834	0.006109	0.005097	0.000000	0.006213	0.011491	0.006436	0.000000	0.000000	0.000000	0.006044	0.005621	0.000000	0.034756	0.007306	0.017025	0.016801	0.008472	0.002948	0.004884	0.003666	0.016376	0.004105	0.003765
coasm_bin.82	0.005570	0.020301	0.017126	0.015173	0.042228	0.033400	0.037239	0.030481	0.036546	0.034473	0.000000	0.022723	0.024513	0.028875	0.025924	0.026429	0.027974	0.024919	0.024069	0.028094	0.028531	0.022495	0.027253	0.027845	0.031165	0.020219	0.024025	0.028754	0.018083	0.000000	0.000000	0.011076	0.000000	0.006150	0.000000	0.000000	0.000000	0.006217	0.005665	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010327	0.016980	0.011050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011491	0.012872	0.006185	0.000000	0.000000	0.000000	0.005621	0.000000	0.011585	0.003653	0.004256	0.003360	0.000000	0.002948	0.009768	0.010997	0.004094	0.012314	0.000000
coasm_bin.84	0.001013	0.001405	0.000959	0.001951	0.002030	0.000372	0.004497	0.000847	0.001997	0.000296	0.000000	0.007953	0.004735	0.005589	0.009259	0.005388	0.004396	0.004122	0.006361	0.010250	0.005853	0.011248	0.006305	0.006791	0.006631	0.006806	0.010192	0.009513	0.005545	0.006539	0.020528	0.005538	0.016862	0.000000	0.041971	0.011146	0.012410	0.006217	0.016995	0.034645	0.017043	0.031550	0.043920	0.004995	0.011423	0.033435	0.005164	0.005660	0.011050	0.112247	0.124657	0.065089	0.012219	0.015291	0.005531	0.000000	0.000000	0.006436	0.006185	0.000000	0.006003	0.012089	0.000000	0.010655	0.005793	0.080371	0.046818	0.040321	0.033888	0.020633	0.004884	0.018328	0.020470	0.012314	0.011296
coasm_bin.85	0.000633	0.000937	0.000685	0.000975	0.000812	0.000497	0.000810	0.000988	0.000899	0.000296	0.005619	0.000454	0.003343	0.001304	0.001852	0.002309	0.002598	0.000375	0.000688	0.002658	0.002926	0.001223	0.001017	0.001585	0.001105	0.000801	0.000910	0.000865	0.000482	0.000000	0.000000	0.005538	0.011241	0.000000	0.000000	0.050159	0.086870	0.186498	0.203943	0.076220	0.170425	0.100959	0.203129	0.129864	0.085675	0.072444	0.051637	0.073579	0.071827	0.112247	0.093493	0.047337	0.018328	0.010194	0.027653	0.006213	0.011491	0.019309	0.006185	0.012016	0.006003	0.006044	0.011242	0.010655	0.011585	0.014613	0.004256	0.023521	0.008472	0.008843	0.019536	0.029324	0.057316	0.024628	0.067776
coasm_bin.86	0.013419	0.009057	0.004932	0.007045	0.006767	0.008567	0.009445	0.005645	0.007589	0.008729	0.050573	0.026813	0.016713	0.020306	0.014814	0.022580	0.020980	0.019860	0.020459	0.022779	0.021947	0.017850	0.015457	0.015620	0.019672	0.020219	0.020384	0.021187	0.019047	0.026156	0.027371	0.055380	0.022482	0.036903	0.029980	0.027866	0.006205	0.031083	0.005665	0.041574	0.056808	0.044170	0.060390	0.034963	0.034270	0.050153	0.092946	0.101879	0.116029	0.112247	0.124657	0.059172	0.097752	0.142719	0.099552	0.173967	0.149382	0.180215	0.235018	0.234319	0.174091	0.175290	0.089933	0.170485	0.104269	0.116904	0.076612	0.060482	0.088957	0.088428	0.102564	0.080642	0.045034	0.057464	0.097899
coasm_bin.88	0.094188	0.075894	0.072612	0.084645	0.079178	0.081327	0.075467	0.070558	0.072394	0.081966	0.073050	0.150655	0.166297	0.175112	0.162027	0.168840	0.173838	0.179863	0.177597	0.166475	0.178992	0.166026	0.152945	0.188122	0.178371	0.186571	0.178000	0.174471	0.199391	0.215785	0.232654	0.155065	0.129272	0.049204	0.131910	0.111464	0.024820	0.043516	0.033990	0.097007	0.045447	0.025240	0.043920	0.024974	0.051405	0.022290	0.015491	0.016980	0.022101	0.037416	0.037397	0.047337	0.012219	0.015291	0.033184	0.006213	0.005745	0.032181	0.018554	0.000000	0.024012	0.000000	0.016862	0.021311	0.017378	0.043839	0.017025	0.020161	0.021180	0.014738	0.024420	0.003666	0.036846	0.024628	0.018827
coasm_bin.93	0.030383	0.031232	0.025209	0.019075	0.021791	0.019245	0.023477	0.024413	0.024065	0.027371	0.005619	0.060444	0.053482	0.064642	0.059024	0.053372	0.068336	0.051149	0.054500	0.065869	0.070963	0.055261	0.058778	0.063839	0.061446	0.056852	0.064065	0.054482	0.067267	0.130779	0.088956	0.138450	0.151754	0.135310	0.113923	0.083598	0.093075	0.068382	0.067981	0.110865	0.153383	0.170369	0.164699	0.139853	0.097098	0.117024	0.149747	0.118859	0.082878	0.143427	0.074794	0.118343	0.091642	0.112136	0.110613	0.124262	0.120655	0.102980	0.142248	0.186253	0.126066	0.193424	0.168625	0.170485	0.208538	0.116904	0.127687	0.084003	0.131317	0.070742	0.043956	0.120963	0.188324	0.217543	0.256043
