parameter,ASV,rho_interp,p_interp,n_interp,rho_meas,p_meas,n_meas,q_interp,q_meas,confirmed,rho_partial,p_partial,n_partial,q_partial,time_robust
N_Ax-2 [mg/L],midas_g_59074.1,0.6812764158918005,7.133440394910034e-08,49,0.6353566197669603,0.0002804763473956,28,3.536175162825956e-06,0.0054071426628229,True,0.47954007237489493,0.0004896928966283259,49,0.003470125922150367,True
N_Ax-2 [mg/L],SM1A02.12,0.6812959760320013,7.124919056783971e-08,49,0.7202431170018334,1.5495097013547023e-05,28,3.536175162825956e-06,0.000465535644566,True,0.3303904119858316,0.02041904012140553,49,0.05730129492759102,False
N_Ax-2 [mg/L],Ca_Competibacter.94,0.6811175322972778,7.203012126042952e-08,49,0.7322722296031166,9.441949691336056e-06,28,3.565964884767974e-06,0.0003043743001217,True,0.40470299198769416,0.003922779383880215,49,0.016170861301603317,True
N_Ax-2 [mg/L],Bryobacter.14,0.6806120965111127,7.428580023744129e-08,49,0.7257564602774216,1.238703786791676e-05,28,3.6728031983360423e-06,0.000388531829765,True,0.37232657146078396,0.008426940622185712,49,0.02892173000994051,True
Ax_time [minutes],SM1A02.2,-0.5736377034850646,7.464312046610611e-08,75,-0.5736377034850646,7.464312046610611e-08,75,3.6805680386750216e-06,3.667574471857424e-06,True,-0.20617801218210724,0.07594994658887451,75,0.15690759917222305,False
Ax_time [minutes],SM1A02.15,-0.5735977850630345,7.483414085279446e-08,75,-0.5735977850630345,7.483414085279446e-08,75,3.6805680386750216e-06,3.667574471857424e-06,True,-0.1018084004236381,0.3847710049158101,75,0.5242039278590221,False
Ax_time [minutes],midas_g_36032.2,0.5733822923367903,7.587336093428441e-08,75,0.5733822923367903,7.587336093428441e-08,75,3.7219494200162334e-06,3.7069218677021258e-06,True,0.017137913439983624,0.8839714867400011,75,0.9233424331271486,False
Ax_time [minutes],Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium.4,-0.5731624182384749,7.694780258383051e-08,75,-0.5731624182384749,7.694780258383051e-08,75,3.755072726610406e-06,3.730362868383969e-06,True,-0.28957683767192927,0.011737825472978216,75,0.03772188610402461,True
Ax_time [minutes],midas_g_694.2,-0.5731624182384749,7.694780258383051e-08,75,-0.5731624182384749,7.694780258383051e-08,75,3.755072726610406e-06,3.730362868383969e-06,True,-0.15559234254232762,0.18254121553336802,75,0.305527777910565,False
N_Ax-2 [mg/L],Hydrogenophaga.1,0.6792663752137321,8.061819700728685e-08,49,0.6278312123559526,0.0003480231093985,28,3.918940132298666e-06,0.0064061577754659,True,0.32269733162047337,0.02373186188979298,49,0.064842951349365,False
N_Ax-2 [mg/L],Pannonibacter.2,0.679184845354717,8.10176288751945e-08,49,0.6746327317219678,8.241661967309531e-05,28,3.933275208295733e-06,0.0018896781379139,True,0.39621924417727616,0.004828010115673908,49,0.01872279513361732,True
Ax_time [minutes],Lacunisphaera.9,-0.5716223542995578,8.48879150571557e-08,75,-0.5716223542995578,8.48879150571557e-08,75,4.089510632555036e-06,4.071245173826828e-06,True,-0.31016610151828566,0.006766183072127313,75,0.024043951308115204,True
Ax_time [minutes],Rurimicrobium.4,-0.5716223542995578,8.48879150571557e-08,75,-0.5716223542995578,8.48879150571557e-08,75,4.089510632555036e-06,4.071245173826828e-06,True,-0.27755811968398647,0.015912032013972892,75,0.04713789934966405,True
Ax_time [minutes],Legionella.11,-0.5716223542995578,8.48879150571557e-08,75,-0.5716223542995578,8.48879150571557e-08,75,4.089510632555036e-06,4.071245173826828e-06,True,-0.31695551634456154,0.005594716547019494,75,0.020756293027548785,True
Ax_time [minutes],Sandaracinus.3,-0.5712260587173991,8.705333137592958e-08,75,-0.5712260587173991,8.705333137592958e-08,75,4.183118254175416e-06,4.1623701096606815e-06,True,-0.19070709286305293,0.10123165616901865,75,0.19343003167116077,False
N_Ax-2 [mg/L],midas_g_3487.5,0.6773147593094071,9.070432529023072e-08,49,0.6267341765072666,0.000358977667855,28,4.35299775388384e-06,0.0065807676972196,True,0.43491347543078834,0.0017911451693220556,49,0.009188947873865753,True
N_Ax-2 [mg/L],Propionivibrio.1,0.6762048729320522,9.6955153498511e-08,49,0.7523207506052554,3.892217894173403e-06,28,4.647054331696148e-06,0.0001404871190663,True,0.3351639969558259,0.018566556770140824,49,0.05360236596266667,False
Ax_time [minutes],midas_g_764.2,-0.5688744557790304,1.0101947564700297e-07,75,-0.5688744557790304,1.0101947564700297e-07,75,4.817310229681225e-06,4.793611003243411e-06,True,-0.23828527783248055,0.03952233833632543,75,0.09680643333986427,False
Ax_time [minutes],Reyranella.3,-0.5688744557790304,1.0101947564700297e-07,75,-0.5688744557790304,1.0101947564700297e-07,75,4.817310229681225e-06,4.793611003243411e-06,True,-0.09325285349726326,0.42616846993660223,75,0.5597012571834042,False
N_Ax-2 [mg/L],Pseudomonas.7,0.6744571808231145,1.0762077626863489e-07,49,0.6986909569245343,3.544804281322462e-05,28,5.120752716311101e-06,0.0009406626995597,True,0.3464239351751002,0.01475255931354028,49,0.044642921424999,True
N_Ax-2 [mg/L],Denitratisoma.4,0.6740825518263565,1.1004551104944361e-07,49,0.7011970220498016,3.231479202497714e-05,28,5.2278565066102465e-06,0.0008677960330954,True,0.3868497367016023,0.006035523819840115,49,0.022100338150715663,True
N_Ax-2 [mg/L],Flavobacterium.25,0.6735505318084379,1.135768708746739e-07,49,0.6951824657491599,4.028938219271049e-05,28,5.388814333744774e-06,0.0010265773857486,True,0.27328578914471896,0.05743847421081699,49,0.12887675876458937,False
N_Ax-2 [mg/L],Bacteria.97,0.6733305156382079,1.150680131057416e-07,49,0.6811485010476629,6.608513924291841e-05,28,5.452687648744997e-06,0.0015679474111145,True,0.39039832646392203,0.00555033743443161,49,0.020654067456661162,True
Ax_time [minutes],Ca_Competibacter.73,-0.5664127226505978,1.1790008983171497e-07,75,-0.5664127226505978,1.1790008983171497e-07,75,5.57285286421894e-06,5.577759000997846e-06,True,-0.18274814944690992,0.11657558510085689,75,0.2156869777550125,False
N_Ax-2 [mg/L],Lentimicrobium.8,0.6727438890470301,1.1913382412323373e-07,49,0.6964061146833925,3.853784318099221e-05,28,5.624103052241742e-06,0.0009916144292165,True,0.4076257313409103,0.0036474615398479847,49,0.015320893888060834,True
N_Ax-2 [mg/L],Fusibacter.4,0.6719353832299061,1.2495800092340972e-07,49,0.5602035449793455,0.0019333876255283,28,5.869227982445744e-06,0.0262285100696228,True,0.4106260289840537,0.0033826616398194937,49,0.014423903529100439,True
N_Ax-2 [mg/L],midas_g_17586.1,0.6719952499283908,1.245177779286538e-07,49,0.6906715485236787,4.7375417481957167e-05,28,5.869227982445744e-06,0.0011756149879264,True,0.3834479563060772,0.00653492778850618,49,0.023578402460361126,True
Ax_time [minutes],Roseomonas.4,-0.5654422636260507,1.2526219454894174e-07,75,-0.5654422636260507,1.2526219454894174e-07,75,5.869227982445744e-06,5.890515733466426e-06,True,-0.17606899740663595,0.13078256592273949,75,0.23571972083055517,False
Ax_time [minutes],midas_g_36081.4,0.5654509962576698,1.251940472482235e-07,75,0.5654509962576698,1.251940472482235e-07,75,5.869227982445744e-06,5.890515733466426e-06,True,0.5111696434990631,2.7819146215218163e-06,75,8.41341183228079e-05,True
Ax_time [minutes],Dokdonella.9,-0.5649171058102809,1.2942559733927164e-07,75,-0.5649171058102809,1.2942559733927164e-07,75,6.04923987563987e-06,6.068106556268451e-06,True,-0.1863690684741508,0.10938675243149629,75,0.20562204416989285,False
N_Ax-2 [mg/L],Desulfovibrio.21,0.6713089712916634,1.296523763965775e-07,49,0.7377855728787048,7.458401247791083e-06,28,6.052320920497802e-06,0.0002488725675938,True,0.40982299090876273,0.0034518219777436507,49,0.014604005368077,True
N_Ax-2 [mg/L],midas_g_3487.3,0.671144867673664,1.3090916218728526e-07,49,0.7222479691020472,1.429229786278738e-05,28,6.10341663853359e-06,0.0004356581290225,True,0.3872658481182145,0.005976780739545558,49,0.021925992657178303,True
Ax_time [minutes],Xanthobacteraceae.7,-0.5639629871412684,1.373271796017676e-07,75,-0.5639629871412684,1.373271796017676e-07,75,6.386817221899266e-06,6.41938049983464e-06,True,-0.1944109670138759,0.09465099601807157,75,0.18443369154856676,False
N_Ax-2 [mg/L],Cloacibacterium.7,0.6701972608494328,1.383920905581922e-07,49,0.7297661644778494,1.049068112398198e-05,28,6.428398033644422e-06,0.0003367970359619,True,0.288978169320519,0.044028703108210984,49,0.10488094936296932,False
DO_An-1 [mg/L],midas_g_120.1,-0.8408215691498379,1.4256431418272545e-07,25,-0.7328922338950498,0.0008177021926685,17,6.6058895580357695e-06,0.012958229104926,True,-0.8247660916817403,3.959830728705421e-07,25,2.6899539777757513e-05,True
N_Ax-2 [mg/L],Thauera.54,0.6696543365032686,1.4285769456853314e-07,49,0.7087152174256036,2.4342664011586192e-05,28,6.611341645929962e-06,0.0006853967678522,True,0.34703565103825323,0.014566080189102687,49,0.04435112515074543,True
Ax_time [minutes],Acidaminobacter.3,-0.5627717570633325,1.478343201086226e-07,75,-0.5627717570633325,1.478343201086226e-07,75,6.808159478686568e-06,6.869587088188231e-06,True,-0.2651903704559188,0.02148352783944055,75,0.059862163852472255,False
Ax_time [minutes],Dinghuibacter.2,-0.5627717570633325,1.478343201086226e-07,75,-0.5627717570633325,1.478343201086226e-07,75,6.808159478686568e-06,6.869587088188231e-06,True,-0.2078172772141992,0.07359710394925223,75,0.15357665013399127,False
Ax_time [minutes],Bosea.5,-0.5625049012176037,1.5029025265851768e-07,75,-0.5625049012176037,1.5029025265851768e-07,75,6.90435989777378e-06,6.963078382403344e-06,True,-0.28654421556119825,0.012689452581288556,75,0.039742800612302794,True
N_Ax-1 [mg/L],Azonexus.12,0.6583953936861846,1.5111657982974386e-07,51,0.7376298613965288,1.904854254765543e-07,37,6.933855263529406e-06,8.62159575107879e-06,True,0.45487948756523106,0.0007977921536164129,51,0.005032650621345611,True
Ax_time [minutes],Pir4_lineage.5,-0.5621876871983587,1.5325988930542976e-07,75,-0.5621876871983587,1.5325988930542976e-07,75,7.015089215470552e-06,7.079749172244638e-06,True,-0.12272854911130272,0.2941871256625623,75,0.4319920612418086,False
N_Ax-2 [mg/L],midas_g_690.1,0.6678421174493121,1.587580334076009e-07,49,0.702700661124962,3.0555723838173036e-05,28,7.257923459247853e-06,0.0008283585427036,True,0.3460994111578524,0.014852312909635065,49,0.04487585342328386,True
N_Ax-2 [mg/L],Sulfuritalea.4,0.6677633253165315,1.5948552686519625e-07,49,0.6926764006238927,4.4099593118153765e-05,28,7.264700905935846e-06,0.001111026375698,True,0.3965291451017534,0.004791975583798977,49,0.018619707889711998,True
Ax_time [minutes],Sphingopyxis.10,-0.5615442611120194,1.594548468800448e-07,75,-0.5615442611120194,1.594548468800448e-07,75,7.264700905935846e-06,7.344288879940505e-06,True,-0.15693455653842608,0.17874983248781992,75,0.3006344087083045,False
N_Ax-1 [mg/L],Flavobacterium.25,-0.6567126769182684,1.6665399391742152e-07,51,-0.6828475189101478,3.2202046695468538e-06,37,7.582051416134202e-06,0.0001186897058343,True,-0.4402506507017081,0.0012253229550628774,51,0.0070375691588159435,True
N_Ax-2 [mg/L],SM1A02.2,0.6668014558004105,1.686214438511456e-07,49,0.8218268720127456,8.238714561747576e-08,28,7.662296889975061e-06,3.987893841724914e-06,True,0.4726106812565976,0.0006059583639103229,49,0.004077650802746958,True
N_Ax-1 [mg/L],midas_g_13287.1,0.6560401200566645,1.732725197552688e-07,51,0.7166030673362959,6.09041171137821e-07,37,7.864147835696006e-06,2.5990728399876047e-05,True,0.5853786821790871,6.424520313671102e-06,51,0.00013908027492233046,True
Ax_time [minutes],P3OB-42.3,-0.5598603159925716,1.768092525089345e-07,75,-0.5598603159925716,1.768092525089345e-07,75,8.00535273844604e-06,8.119764296039882e-06,True,-0.1857582128462722,0.11057483938467584,75,0.20695800957307886,False
Ax_time [minutes],midas_g_547.2,-0.5596923842130215,1.7863468646355385e-07,75,-0.5596923842130215,1.7863468646355385e-07,75,8.068583527240352e-06,8.179643176081504e-06,True,-0.23824352757633657,0.039557958801315095,75,0.09680643333986427,False
Ax_time [minutes],midas_g_36817.1,-0.5596079015909434,1.79559749360429e-07,75,-0.5596079015909434,1.79559749360429e-07,75,8.090940802019331e-06,8.19806564547193e-06,True,-0.2199061879703426,0.05799530991127576,75,0.12953600966577467,False
N_Ax-2 [mg/L],midas_g_116209.3,0.66485931797523,1.8857827573478496e-07,49,0.5698353690918747,0.0015484535044505,28,8.48715026856613e-06,0.0217115747074629,True,0.39274498104645894,0.005248514670672999,49,0.019883795963895785,True
Ax_time [minutes],midas_g_113674.1,-0.5587260768992349,1.894899930192989e-07,75,-0.5587260768992349,1.894899930192989e-07,75,8.507829340514461e-06,8.588935146016368e-06,True,-0.13136840657735405,0.2612454763069863,75,0.3947468608914768,False
Ax_time [minutes],Rhizobiaceae.10,-0.5583751027112752,1.935850680310365e-07,75,-0.5583751027112752,1.935850680310365e-07,75,8.670997838890176e-06,8.736675171023728e-06,True,-0.36823124474050273,0.0011522857513358673,75,0.0066374354682212245,True
Ax_time [minutes],Hydrogenophaga.2,-0.5579403036925887,1.9877434983837818e-07,75,-0.5579403036925887,1.9877434983837818e-07,75,8.882286119559356e-06,8.945130928307846e-06,True,-0.07374471388137623,0.5294942147819329,75,0.6486962705972685,False
N removal (ppm) [N-ppn],midas_g_13682.1,0.6691387108284707,2.001346160153383e-07,48,0.6558223196509774,0.0002754836581922,26,8.932461361301427e-06,0.0053239805439667,True,0.690507023181891,5.609895930393836e-08,48,6.139719434931031e-06,True
N_Ax-1 [mg/L],Ca_Leptovillus.11,0.6528039806118541,2.087031528113041e-07,51,0.6268479339859805,3.3082338400277126e-05,37,9.303857967447058e-06,0.0008870264927018,True,0.5116262044385282,0.0001244657959920947,51,0.0012973418947324158,True
N_Ax-2 [mg/L],Amaricoccus.2,0.6619953762202538,2.220666783959805e-07,49,0.7257564602774216,1.238703786791676e-05,28,9.87619240502218e-06,0.000388531829765,True,0.2839731635449736,0.04799495302957009,49,0.11215902428025275,False
MLSS [avg],midas_g_36032.2,0.6232047785704866,2.24920430912114e-07,57,0.6402719492471556,1.8523189667381184e-07,54,9.991300133492666e-06,8.432487185879217e-06,True,0.5539012058493703,7.834888589478225e-06,57,0.00015895363882398694,True
N_Ax-2 [mg/L],Gemmatimonas.3,0.6616154431530934,2.2690502013049474e-07,49,0.7187394779266729,1.6455818152823438e-05,28,1.0056145072388832e-05,0.0004860199549731,True,0.36278936619886304,0.010409997069244399,49,0.03446671298556549,True
Ax_time [minutes],Runella.1,-0.5557351825487915,2.271820149243989e-07,75,-0.5557351825487915,2.271820149243989e-07,75,1.0056145072388832e-05,1.0194264778424456e-05,True,-0.21250258496721552,0.06719274792431565,75,0.1448246317405928,False
N_Ax-2 [mg/L],midas_o_2276.1,0.6608900873448378,2.364168277005881e-07,49,0.6288508185461806,0.0003381062476668,28,1.0440355800744868e-05,0.0062677544706364,True,0.35785456000381227,0.011585282785361785,49,0.037353530420888244,True
denitrification rate [mg NO2–N  h−1],Leadbetterella.18,0.7269342658679173,2.3624633985250218e-07,38,0.7632313162112918,9.350703867320148e-07,30,1.0440355800744868e-05,3.823913657136424e-05,True,0.11395704388612343,0.4957219070554174,38,0.6216245429020829,False
N_Ax-2 [mg/L],Azonexus.15,0.6605537432284309,2.409526340893181e-07,49,0.6896691224735719,4.909317439034819e-05,28,1.0628186234010071e-05,0.0012134409045923,True,0.36187881871396305,0.010618789371844722,49,0.03492323048837079,True
N_Ax-2 [mg/L],Cloacibacterium.2,0.6597679693630423,2.518679350119794e-07,49,0.6871706968150016,5.361816014914995e-05,28,1.109664057942122e-05,0.0013111757346415,True,0.28844634575851535,0.04443700019546384,49,0.10559817899283927,False
Ax_time [minutes],midas_g_28875.1,-0.5537988230277157,2.5525419188680064e-07,75,-0.5537988230277157,2.5525419188680064e-07,75,1.121955487119261e-05,1.1404990003876624e-05,True,-0.2836459521874711,0.013660695595666992,75,0.04204932863041246,True
N_Ax-2 [mg/L],Devosia.1,0.6587642251196593,2.664831391402099e-07,49,0.6295881572746037,0.0003310903685198,28,1.1699449370070473e-05,0.0061633565292802,True,0.36237298576223775,0.010505032132039842,49,0.03466484639885844,True
Ax_time [minutes],Rhodocyclaceae.8,-0.5526740640257042,2.7303437364649253e-07,75,-0.5526740640257042,2.7303437364649253e-07,75,1.1945253847034049e-05,1.2164767278119156e-05,True,-0.201158840483634,0.08352946958323049,75,0.16842687316168276,False
N_Ax-1 [mg/L],Leptolinea.14,0.6478758095933091,2.758939800146855e-07,51,0.7617759101620472,4.3474368762608215e-08,37,1.2056342622592962e-05,2.1679126400762628e-06,True,0.5949932627506049,4.131832777236381e-06,51,0.00010811583544453396,True
Ax_time [minutes],Treponema.1,-0.5518624635066397,2.865846310111806e-07,75,-0.5518624635066397,2.865846310111806e-07,75,1.2494492168940518e-05,1.2732313790788512e-05,True,-0.33402346521603793,0.0034031776000133435,75,0.014480042920143169,True
Ax_time [minutes],Prosthecobacter.3,0.5515868642478904,2.9132878635316837e-07,75,0.5515868642478904,2.9132878635316837e-07,75,1.267196021565082e-05,1.2906523605584007e-05,True,0.18881861262826719,0.10472153136134439,75,0.19913264168132092,False
Ax_time [minutes],midas_g_26667.2,0.550645371814062,3.0810172260758013e-07,75,0.550645371814062,3.0810172260758013e-07,75,1.3343507966870375e-05,1.3573203847793189e-05,True,-0.4055226635070756,0.00030699034449132646,75,0.002487353623736852,False
Ax_time [minutes],Babeliales.11,-0.5506213758760959,3.085409151143449e-07,75,-0.5506213758760959,3.085409151143449e-07,75,1.3343507966870375e-05,1.3573203847793189e-05,True,-0.13298609537655734,0.25536688012926495,75,0.3887733801040587,False
N_Ax-2 [mg/L],Gemmobacter.3,0.6555287571777728,3.191642768742182e-07,49,0.6906715485236787,4.7375417481957167e-05,28,1.3771279721780345e-05,0.0011756149879264,True,0.33985206394969547,0.016887763535758857,49,0.04950728298429308,True
Ax_time [minutes],midas_g_1166.4,-0.5495896437877513,3.2799413923653717e-07,75,-0.5495896437877513,3.2799413923653717e-07,75,1.4119884998598066e-05,1.4368525378901153e-05,True,-0.17791514663868863,0.12673037548743632,75,0.22988843435566256,False
N_Ax-2 [mg/L],Oikopleura.3,0.6549873203719356,3.288769033513627e-07,49,0.7822182534144245,8.797335561782419e-07,28,1.4141706844108597e-05,3.616477421112285e-05,True,0.3948501703666826,0.004990056307409574,49,0.019051183964335004,True
N_Ax-2 [mg/L],Pedobacter.6,0.6546010674453436,3.359735686430417e-07,49,0.8090812533191716,1.8724840313482034e-07,28,1.4413917354839733e-05,8.511932482212716e-06,True,0.392199304165779,0.005317388245554964,49,0.020067538014833866,True
